date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:02:13	34129/34129	---M--	200	added ('OK')	image/png	etag:%226265204b-8551%22	https://templates.hibootstrap.com/colugo/default/assets/img/screenshot/3.png	C:/My%20Web%20Sites/ps/templates.hibootstrap.com/colugo/default/assets/img/screenshot/3.png	(from https://templates.hibootstrap.com/colugo/default/index.html)
15:02:15	388460/388460	---M--	200	added ('OK')	application/octet-stream	etag:%226265203b-5ed6c%22	https://templates.hibootstrap.com/colugo/default/assets/webfonts/fa-solid-900.ttf	C:/My%20Web%20Sites/ps/templates.hibootstrap.com/colugo/default/assets/webfonts/fa-solid-900.ttf	(from https://templates.hibootstrap.com/colugo/default/assets/css/fontawesome.min.css)
15:02:16	27746/27746	---M--	200	added ('OK')	image/jpeg	etag:%2262652033-94d5%22	https://templates.hibootstrap.com/colugo/default/assets/img/main-banner.jpg	C:/My%20Web%20Sites/ps/templates.hibootstrap.com/colugo/default/assets/img/main-banner.jpg	(from https://templates.hibootstrap.com/colugo/default/assets/css/style.css)
15:02:20	198295/198295	---M--	200	added ('OK')	image/jpeg	etag:%2262652032-30697%22	https://templates.hibootstrap.com/colugo/default/assets/img/download-bg.jpg	C:/My%20Web%20Sites/ps/templates.hibootstrap.com/colugo/default/assets/img/download-bg.jpg	(from https://templates.hibootstrap.com/colugo/default/assets/css/style.css)
15:02:20	178806/178806	---M--	200	added ('OK')	image/jpeg	etag:%2262652035-2ba76%22	https://templates.hibootstrap.com/colugo/default/assets/img/screenshot.jpg	C:/My%20Web%20Sites/ps/templates.hibootstrap.com/colugo/default/assets/img/screenshot.jpg	(from https://templates.hibootstrap.com/colugo/default/assets/css/style.css)
15:02:24	187337/187337	---M--	200	added ('OK')	image/jpeg	etag:%2262652035-2dbd1%22	https://templates.hibootstrap.com/colugo/default/assets/img/subscribe-bg.jpg	C:/My%20Web%20Sites/ps/templates.hibootstrap.com/colugo/default/assets/img/subscribe-bg.jpg	(from https://templates.hibootstrap.com/colugo/default/assets/css/style.css)
15:02:28	181852/181852	---M--	200	added ('OK')	application/octet-stream	etag:%226265203a-2c65c%22	https://templates.hibootstrap.com/colugo/default/assets/webfonts/fa-brands-400.ttf	C:/My%20Web%20Sites/ps/templates.hibootstrap.com/colugo/default/assets/webfonts/fa-brands-400.ttf	(from https://templates.hibootstrap.com/colugo/default/assets/css/fontawesome.min.css)
15:02:48	18348/18348	---M--	200	added ('OK')	image/jpeg	etag:%2262652048-47ac%22	https://templates.hibootstrap.com/colugo/default/assets/img/blog/image4.jpg	C:/My%20Web%20Sites/ps/templates.hibootstrap.com/colugo/default/assets/img/blog/image4.jpg	(from https://templates.hibootstrap.com/colugo/default/assets/css/style.css)
15:02:50	167528/167528	---M--	200	added ('OK')	image/jpeg	etag:%2262652033-28e68%22	https://templates.hibootstrap.com/colugo/default/assets/img/main-banner2.jpg	C:/My%20Web%20Sites/ps/templates.hibootstrap.com/colugo/default/assets/img/main-banner2.jpg	(from https://templates.hibootstrap.com/colugo/default/assets/css/style.css)
15:02:50	35666/35666	---M--	200	added ('OK')	image/jpeg	etag:%2262652048-8b52%22	https://templates.hibootstrap.com/colugo/default/assets/img/blog/image6.jpg	C:/My%20Web%20Sites/ps/templates.hibootstrap.com/colugo/default/assets/img/blog/image6.jpg	(from https://templates.hibootstrap.com/colugo/default/assets/css/style.css)
15:02:51	21760/21760	---M--	200	added ('OK')	image/jpeg	etag:%2262652048-5500%22	https://templates.hibootstrap.com/colugo/default/assets/img/blog/image5.jpg	C:/My%20Web%20Sites/ps/templates.hibootstrap.com/colugo/default/assets/img/blog/image5.jpg	(from https://templates.hibootstrap.com/colugo/default/assets/css/style.css)
15:02:53	1008/1008	---M--	200	added ('OK')	image/png	etag:%2262652034-422%22	https://templates.hibootstrap.com/colugo/default/assets/img/night.png	C:/My%20Web%20Sites/ps/templates.hibootstrap.com/colugo/default/assets/img/night.png	(from https://templates.hibootstrap.com/colugo/default/assets/css/dark.css)
15:02:53	969/969	---M--	200	added ('OK')	image/png	etag:%2262652035-3c9%22	https://templates.hibootstrap.com/colugo/default/assets/img/sunny.png	C:/My%20Web%20Sites/ps/templates.hibootstrap.com/colugo/default/assets/img/sunny.png	(from https://templates.hibootstrap.com/colugo/default/assets/css/dark.css)
15:02:56	69393/69393	---M--	200	added ('OK')	image/jpeg	etag:%2262652032-10f11%22	https://templates.hibootstrap.com/colugo/default/assets/img/blog-details.jpg	C:/My%20Web%20Sites/ps/templates.hibootstrap.com/colugo/default/assets/img/blog-details.jpg	(from https://templates.hibootstrap.com/colugo/default/single-blog.html)
